Gender,Parental_Education,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,RaceEthnicity_group_B,RaceEthnicity_group_C,RaceEthnicity_group_D,RaceEthnicity_group_E,School_Type_private,School_Type_public,Internet_Access_True,Target,Reading_Score_was_missing,Writing_Score_was_missing
1,1.0,False,9.2,7.1,False,False,True,False,False,True,True,1,0,0
0,2.0,True,8.3,9.5,False,False,True,False,False,False,True,1,0,0
0,2.0,True,5.3,7.5,False,False,False,False,False,True,True,1,0,0
0,1.0,True,9.1,6.0,False,False,False,True,False,True,True,1,0,0
0,1.0,False,15.9,6.6,False,True,False,False,False,True,True,1,0,1
1,1.0,True,5.4,6.3,False,True,False,False,False,True,True,1,0,0
0,2.0,True,11.1,8.7,True,False,False,False,False,False,False,1,0,0
1,2.0,True,3.7,7.9,True,False,False,False,False,True,True,1,0,0
1,1.0,False,3.8,8.0,False,False,True,False,False,True,False,2,0,0
1,2.0,False,13.3,7.3,False,False,False,True,False,True,True,1,0,1
0,2.0,False,19.3,10.3,False,False,False,False,False,True,False,1,0,0
0,2.0,True,6.3,6.5,False,False,False,False,False,True,True,2,0,0
1,1.0,True,12.3,6.6,False,True,False,False,True,False,True,1,0,0
0,1.0,True,10.1,5.4,True,False,False,False,False,True,True,1,0,0
0,1.0,False,7.1,5.8,False,True,False,False,False,True,False,1,0,0
1,1.0,False,8.8,6.6,False,False,True,False,True,False,True,1,0,0
1,2.0,False,12.2,5.9,True,False,False,False,False,True,False,2,0,0
1,1.0,True,10.1,7.2,False,True,False,False,False,True,False,1,0,0
0,2.0,True,9.3,8.4,False,False,False,True,False,True,True,1,0,0
1,1.0,False,9.518105423987791,8.1,False,False,False,True,True,False,True,1,0,0
0,1.0,False,8.2,8.7,False,True,False,False,False,False,True,2,0,0
1,1.0,False,18.4,6.0,False,False,True,False,False,False,True,1,0,0
0,2.0,False,4.1,6.8,False,False,True,False,False,True,True,1,0,0
0,2.0,True,10.193553398058251,7.190138248847928,True,False,False,False,False,False,True,1,0,0
1,1.0,False,11.3,7.1,False,True,False,False,False,True,True,1,0,0
1,1.0,False,0.8,6.3,False,False,False,True,False,True,True,1,0,0
0,2.0,False,16.7,8.2,False,True,False,False,False,True,True,1,0,0
0,1.0,True,4.6,7.25761523046093,False,False,True,False,True,False,True,1,0,0
0,1.0,False,5.6,6.9,False,False,False,True,True,False,True,2,0,0
1,2.0,False,11.8,6.8,True,False,False,False,False,True,True,1,0,0
1,1.0,False,5.1,7.7,False,True,False,False,False,True,True,1,0,1
1,1.0,True,2.1,7.342825361512784,False,False,False,True,True,False,True,1,0,0
1,2.0,False,7.6,4.7,True,False,False,False,True,False,True,2,0,0
0,1.0,True,9.8,9.6,False,False,True,False,False,True,True,2,0,0
0,2.0,False,7.4,4.4,False,False,True,False,False,False,False,2,0,0
0,2.0,False,14.1,5.2,False,False,True,False,False,True,True,1,0,0
1,2.0,False,10.228547945205472,7.8,False,False,False,True,False,True,True,1,1,0
1,2.0,False,7.0,6.4,False,False,True,False,True,False,True,1,0,0
1,1.0,True,11.6,5.2,False,False,False,False,False,True,True,1,0,0
1,1.0,True,8.2,7.205098308184721,False,False,False,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,7.3,True,False,False,False,False,True,True,1,0,0
1,2.0,True,10.1,7.8,True,False,False,False,True,False,True,1,0,0
1,2.0,False,11.7,5.4,False,True,False,False,False,True,True,1,0,0
0,1.0,False,4.8,7.9,True,False,False,False,False,True,True,1,0,0
1,1.0,True,9.0,7.180375318066144,True,False,False,False,False,True,True,1,0,0
0,1.0,True,18.9,6.2,True,False,False,False,False,True,True,1,0,0
0,2.0,False,9.3,9.1,False,True,False,False,True,False,True,1,0,1
1,2.0,True,12.3,7.143064409760401,False,True,False,False,False,True,True,2,0,1
0,2.0,True,7.7,7.5,False,False,False,False,True,False,True,1,0,0
1,2.0,False,17.3,4.9,True,False,False,False,False,True,True,1,0,0
1,1.0,True,6.6,9.1,False,False,False,True,True,False,False,1,0,0
0,1.0,True,9.638693467336676,8.0,False,False,False,True,False,True,False,1,0,0
1,1.0,True,9.2,7.180375318066144,False,False,True,False,False,True,False,1,0,0
1,2.0,False,7.1,8.4,False,False,True,False,False,False,True,1,0,0
1,1.0,True,12.7,5.3,False,True,False,False,True,False,False,1,0,0
0,1.0,True,15.0,7.3,False,True,False,False,False,True,True,2,0,1
0,1.0,True,12.0,7.7,False,True,False,False,False,True,True,1,0,0
1,1.0,True,9.638693467336676,8.0,True,False,False,False,False,True,True,1,0,0
1,1.0,False,7.1,6.0,False,True,False,False,False,True,True,2,0,0
1,1.0,False,9.638693467336676,6.4,False,False,True,False,False,False,True,1,0,0
1,2.0,False,8.6,5.9,False,False,False,False,True,False,True,1,0,0
0,2.0,True,17.1,6.4,False,True,False,False,True,False,True,1,0,0
0,2.0,True,13.5,8.3,False,False,False,True,False,True,True,1,1,0
1,1.0,False,15.2,4.0,False,False,False,True,True,False,True,1,0,0
0,2.0,False,13.3,7.2,False,False,False,False,False,True,True,1,0,0
0,2.0,False,16.6,8.0,False,True,False,False,True,False,True,1,0,0
1,2.0,False,8.5,7.143064409760401,True,False,False,False,False,False,True,1,0,0
0,1.0,False,9.638693467336676,7.5,False,False,True,False,False,False,False,1,0,0
0,2.0,True,19.5,6.1,False,False,False,True,True,False,True,1,0,0
1,1.0,False,9.420663609387612,8.3,False,True,False,False,True,False,True,1,0,0
0,2.0,False,11.2,6.5,False,True,False,False,False,True,True,1,0,0
0,2.0,False,11.5,7.8,False,False,False,True,False,True,False,2,0,0
1,2.0,False,10.144616336633618,4.9,True,False,False,False,False,True,True,1,0,0
0,1.0,False,7.5,5.7,False,True,False,False,False,True,True,1,0,0
0,1.0,False,16.3,6.4,False,False,False,True,False,True,False,2,0,0
1,1.0,True,10.6,4.3,True,False,False,False,False,True,True,1,0,1
0,1.0,False,7.5,6.8,True,False,False,False,False,True,True,1,1,0
1,2.0,False,10.228547945205472,6.3,False,True,False,False,False,True,True,1,0,0
1,2.0,False,10.2,10.3,False,False,False,True,False,True,True,1,0,0
0,1.0,False,6.7,7.180375318066144,False,False,False,False,False,True,True,1,0,0
1,1.0,True,2.4,9.6,False,True,False,False,True,False,False,1,0,0
1,2.0,True,8.7,8.2,False,True,False,False,False,True,True,1,0,0
0,1.0,True,3.9,8.5,False,True,False,False,False,True,True,2,0,0
0,1.0,True,8.2,6.4,True,False,False,False,False,True,True,1,0,0
1,2.0,True,8.7,7.0,False,False,False,False,False,False,True,1,0,1
0,1.0,True,13.3,8.0,True,False,False,False,False,False,True,1,0,0
0,1.0,False,5.2,6.8,False,False,True,False,False,True,True,1,1,0
0,1.0,False,6.5,8.4,False,False,False,True,False,True,True,1,1,0
0,2.0,True,10.9,8.4,True,False,False,False,False,True,True,1,0,0
0,1.0,False,2.6,6.6,False,True,False,False,False,True,True,1,0,0
1,1.0,False,8.5,7.8,False,False,False,False,True,False,True,2,0,0
0,1.0,True,8.5,6.0,False,False,False,True,False,True,True,1,0,0
1,2.0,False,11.0,7.1,True,False,False,False,True,False,False,1,0,0
1,1.0,True,9.638693467336676,7.221315955434083,False,False,False,True,False,True,True,1,0,0
0,1.0,False,2.0,8.9,False,False,False,True,True,False,True,1,0,1
0,1.0,True,7.6,6.1,False,True,False,False,False,False,True,1,0,0
1,1.0,True,1.2,6.2,True,False,False,False,False,True,True,1,0,0
1,2.0,False,10.6,8.1,False,False,False,True,False,True,True,1,1,0
1,1.0,False,5.4,6.3,False,False,True,False,False,True,True,1,0,0
0,2.0,False,8.1,6.4,False,False,True,False,False,True,True,1,0,0
0,1.0,False,15.7,6.2,False,False,False,True,False,True,True,1,0,0
0,2.0,True,6.0,6.9,False,False,True,False,False,True,False,1,0,0
1,1.0,True,4.1,7.6,False,False,False,True,False,True,True,1,0,0
0,1.0,True,4.7,7.25761523046093,False,False,False,True,False,True,True,2,0,0
1,1.0,True,8.1,7.205098308184721,False,False,False,False,True,False,True,1,0,0
1,1.0,False,13.7,7.1,True,False,False,False,True,False,True,1,0,0
1,1.0,False,7.0,6.9,True,False,False,False,False,True,True,1,0,0
0,2.0,False,7.8,6.4,True,False,False,False,False,True,True,1,0,0
1,1.0,True,6.4,7.8,False,False,False,True,False,True,True,1,0,0
0,2.0,True,11.6,7.3,False,False,False,False,False,True,True,2,0,0
0,2.0,True,10.273808400188738,7.143064409760401,False,False,False,True,False,True,True,1,0,0
0,2.0,False,18.8,6.3,True,False,False,False,False,True,True,2,0,0
1,2.0,False,15.9,7.00597413262168,False,True,False,False,False,True,True,1,1,0
0,2.0,False,23.5,6.5,False,True,False,False,True,False,True,1,0,0
0,1.0,False,4.0,4.9,False,False,False,True,False,True,False,1,0,0
0,2.0,True,10.228547945205472,7.9,False,False,False,False,True,False,True,1,0,0
1,1.0,True,7.3,6.4,False,True,False,False,False,False,True,2,0,0
0,1.0,False,9.2,7.180375318066144,False,True,False,False,False,True,True,1,0,0
1,2.0,False,18.6,8.4,True,False,False,False,False,True,True,2,0,0
1,2.0,True,13.4,6.6,False,True,False,False,False,False,True,1,1,0
1,1.0,True,12.4,7.4,False,False,False,False,False,True,False,1,0,0
1,1.0,True,9.518105423987791,6.3,False,True,False,False,True,False,True,1,0,1
0,2.0,True,12.3,7.2,False,True,False,False,False,True,True,1,0,0
0,2.0,False,3.0,7.205098308184721,False,False,False,False,False,True,True,2,0,0
0,1.0,False,10.1,8.2,True,False,False,False,False,True,True,1,0,0
1,1.0,True,5.6,7.3,False,True,False,False,False,True,True,1,0,0
1,2.0,False,15.3,5.9,False,True,False,False,False,True,True,1,0,1
1,2.0,True,8.4,4.7,False,False,True,False,True,False,True,1,0,0
1,1.0,True,13.6,6.0,False,True,False,False,False,True,True,1,0,0
0,2.0,False,12.8,7.6,True,False,False,False,False,True,True,2,1,0
0,2.0,False,9.5,7.180375318066144,False,False,True,False,False,False,True,1,0,0
1,2.0,True,3.4,7.6,True,False,False,False,False,True,True,1,0,0
0,2.0,True,9.0,9.8,False,False,False,True,False,True,True,1,0,0
1,1.0,True,11.9,7.7,False,False,True,False,False,True,True,1,0,0
1,1.0,True,9.2,8.7,False,False,False,False,False,True,True,1,0,0
0,1.0,True,12.4,5.5,False,False,False,True,False,True,False,1,0,0
1,1.0,True,16.1,7.221315955434083,False,False,False,False,False,True,True,1,0,0
0,1.0,True,7.2,6.0,True,False,False,False,True,False,True,1,0,0
0,1.0,False,18.2,7.0,False,False,False,True,True,False,True,1,0,0
1,2.0,True,12.5,6.1,False,False,True,False,False,True,True,1,0,0
1,1.0,False,7.3,5.5,True,False,False,False,True,False,False,1,0,0
0,1.0,True,0.8,6.6,False,False,False,True,False,True,False,2,0,1
0,2.0,False,4.1,6.5,False,False,True,False,False,True,True,1,0,0
1,2.0,False,16.1,4.0,True,False,False,False,False,True,True,1,0,0
1,2.0,True,10.466370558375637,4.9,False,True,False,False,True,False,True,1,0,0
1,2.0,True,10.4,7.00597413262168,False,True,False,False,False,True,True,1,0,0
1,2.0,False,16.8,8.6,True,False,False,False,False,True,True,2,0,0
0,1.0,True,9.638693467336676,7.1,True,False,False,False,False,True,True,1,0,0
1,1.0,False,4.6,7.180375318066144,True,False,False,False,False,False,False,1,0,0
0,2.0,False,12.5,6.7,False,True,False,False,False,True,True,1,0,0
0,1.0,False,17.4,7.301157308186883,False,False,True,False,False,False,True,1,0,0
1,1.0,False,9.420663609387612,8.5,False,True,False,False,True,False,True,1,0,0
0,1.0,False,10.0,8.0,False,True,False,False,True,False,True,1,0,0
1,2.0,True,5.5,5.4,False,False,False,False,False,True,True,1,0,0
0,2.0,True,0.0,8.1,False,False,True,False,False,True,False,1,0,0
0,2.0,False,1.2,7.8,True,False,False,False,False,True,True,2,0,0
1,2.0,True,20.3,8.5,False,False,False,False,False,True,True,1,0,0
1,2.0,False,10.193553398058251,5.0,False,True,False,False,False,True,True,1,0,0
1,2.0,False,10.107699234579005,8.3,False,False,False,True,False,True,True,1,0,0
0,1.0,False,15.4,7.7,False,False,False,False,False,True,True,1,0,0
1,1.0,True,16.9,9.7,False,True,False,False,False,True,True,1,1,1
1,1.0,False,11.5,7.214958863126406,False,True,False,False,False,True,True,1,0,0
1,1.0,True,8.4,6.5,True,False,False,False,True,False,True,1,0,0
1,1.0,True,12.5,8.1,False,True,False,False,False,True,True,2,0,0
0,2.0,True,16.5,7.3,False,True,False,False,False,True,True,1,0,0
0,2.0,False,7.7,7.4,False,True,False,False,False,True,False,1,0,0
1,2.0,True,10.107699234579005,8.3,False,True,False,False,False,True,True,1,0,0
1,2.0,True,9.8,7.4,True,False,False,False,False,True,False,1,0,0
0,2.0,False,20.7,6.6,False,False,True,False,True,False,True,1,0,0
1,2.0,False,4.6,9.6,False,True,False,False,False,False,True,1,0,0
0,1.0,True,11.8,8.9,False,False,False,True,True,False,False,1,0,0
0,1.0,False,7.0,5.4,True,False,False,False,False,True,True,1,0,0
0,1.0,False,8.9,8.3,True,False,False,False,False,True,False,1,0,0
0,1.0,True,9.3,8.2,False,True,False,False,False,True,False,1,0,0
1,1.0,False,9.7,6.8,False,True,False,False,True,False,False,2,0,0
1,1.0,False,3.3,8.4,False,False,False,True,True,False,True,2,1,0
0,1.0,False,8.0,7.4,False,False,False,True,False,False,True,1,0,0
0,1.0,False,4.4,8.3,False,False,False,True,False,False,True,1,0,0
0,2.0,False,10.144616336633618,8.9,True,False,False,False,False,True,True,1,0,0
0,2.0,False,8.7,7.2,True,False,False,False,False,True,True,1,0,0
0,1.0,True,8.0,6.6,True,False,False,False,False,False,True,1,0,1
1,2.0,True,9.8,6.6,False,False,False,False,False,True,True,1,0,0
0,1.0,False,11.8,8.8,True,False,False,False,False,True,True,1,0,0
0,2.0,True,6.8,7.0,False,False,True,False,False,True,True,1,0,0
0,1.0,True,10.1,7.5,False,True,False,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,7.3,False,False,True,False,False,True,True,1,0,0
1,2.0,True,19.3,7.119421487603306,True,False,False,False,False,True,True,1,0,1
0,1.0,False,11.9,10.0,False,False,False,True,False,True,True,1,1,0
0,2.0,False,16.3,6.3,True,False,False,False,False,True,True,1,0,0
1,1.0,False,11.0,6.9,False,False,False,False,False,True,True,2,0,0
0,2.0,True,9.1,7.5,False,False,False,True,False,False,False,1,0,0
1,1.0,False,0.0,8.2,False,False,True,False,True,False,True,1,0,0
0,2.0,False,12.0,6.5,False,False,False,False,False,True,True,1,0,0
0,2.0,True,19.9,7.4,False,False,False,True,False,True,True,1,0,0
0,1.0,True,9.638693467336676,6.5,True,False,False,False,False,True,True,1,0,0
1,2.0,True,12.3,7.3,False,True,False,False,False,True,True,1,0,0
0,1.0,True,7.5,7.9,True,False,False,False,False,True,True,2,0,0
1,1.0,False,9.4,8.7,False,False,False,True,True,False,True,1,0,0
1,2.0,True,8.5,8.0,False,False,False,True,False,False,True,1,0,0
0,2.0,True,8.5,7.180375318066144,False,True,False,False,False,True,False,1,0,1
1,1.0,True,10.6,8.8,False,False,True,False,False,True,True,1,0,0
0,1.0,False,9.67504285224546,7.1,False,True,False,False,False,True,True,1,0,0
1,1.0,True,0.0,7.7,False,False,True,False,False,True,True,1,0,1
0,1.0,True,7.2,7.7,False,False,True,False,True,False,True,1,0,0
1,2.0,True,14.4,6.0,False,False,True,False,False,True,True,1,0,1
1,1.0,False,0.5,5.0,True,False,False,False,False,True,True,2,0,0
1,2.0,False,12.2,7.8,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.5,5.9,False,False,False,True,False,True,True,1,0,0
1,2.0,True,7.9,5.6,False,False,False,True,False,True,True,1,1,0
0,2.0,False,16.7,7.5,False,True,False,False,True,False,False,1,0,0
0,2.0,True,9.0,8.3,False,False,True,False,False,False,True,1,0,0
1,1.0,False,16.3,7.8,False,False,True,False,False,True,True,1,0,0
1,1.0,True,12.3,8.0,False,True,False,False,True,False,True,1,0,0
0,1.0,False,11.1,8.5,False,True,False,False,False,True,False,1,0,1
1,2.0,False,12.7,7.025869410929733,False,False,True,False,False,True,False,2,0,0
0,1.0,True,7.7,6.8,False,False,False,False,False,True,True,2,0,0
1,1.0,True,9.2,8.5,False,True,False,False,False,False,True,1,0,0
1,2.0,False,8.5,7.6,False,False,False,True,False,True,False,1,0,0
1,1.0,False,16.1,5.6,False,False,False,False,False,True,True,1,0,0
1,2.0,True,12.6,6.0,False,False,False,False,False,True,False,1,0,0
1,1.0,False,13.7,8.3,False,False,True,False,False,False,False,2,0,0
1,2.0,False,15.7,7.4,True,False,False,False,False,False,True,1,0,0
1,1.0,True,4.8,7.25761523046093,False,False,False,False,False,True,True,1,0,0
1,2.0,False,16.0,10.0,False,False,False,True,False,True,False,1,0,0
0,1.0,False,2.2,7.342825361512784,False,False,True,False,False,True,True,1,0,0
1,2.0,True,18.6,5.4,False,False,False,True,True,False,True,2,0,0
1,1.0,False,11.9,7.8,True,False,False,False,False,True,False,1,0,0
0,2.0,False,11.7,6.4,True,False,False,False,False,True,True,1,0,0
1,1.0,False,5.7,6.7,True,False,False,False,False,False,True,1,0,0
0,2.0,True,17.2,11.0,False,True,False,False,False,False,True,1,0,0
0,1.0,True,9.5,7.9,False,True,False,False,False,True,True,1,1,0
1,1.0,True,7.4,6.6,False,False,True,False,False,False,True,2,1,0
1,2.0,True,12.9,8.6,False,True,False,False,False,True,True,1,0,0
0,2.0,True,8.2,7.2,False,True,False,False,False,True,True,1,0,0
1,1.0,True,18.0,8.4,True,False,False,False,False,True,True,1,0,0
0,1.0,False,7.1,6.4,False,True,False,False,True,False,True,1,0,0
1,1.0,True,5.6,7.9,False,False,True,False,False,True,True,1,0,0
1,1.0,True,8.5,8.5,False,False,True,False,False,True,True,1,0,0
0,1.0,False,5.8,7.6,False,True,False,False,True,False,True,1,0,0
0,1.0,True,16.6,7.4,False,False,False,False,False,True,True,1,0,0
0,1.0,True,3.8,7.180375318066144,False,True,False,False,False,True,True,1,0,0
0,2.0,False,10.228547945205472,7.4,False,False,False,False,False,True,True,1,0,0
0,1.0,True,15.2,6.8,False,True,False,False,False,True,True,1,0,0
0,1.0,True,10.3,6.3,False,False,False,True,False,True,True,1,0,0
1,1.0,True,12.8,5.6,False,False,False,True,False,True,True,1,1,0
0,1.0,False,11.3,7.1,False,False,False,False,True,False,True,1,1,0
0,1.0,True,8.2,8.1,False,True,False,False,True,False,True,1,0,0
0,1.0,True,13.3,7.8,False,False,False,False,False,True,True,2,0,0
1,1.0,False,9.551374764595142,5.6,False,True,False,False,False,True,False,1,0,0
0,1.0,False,9.3,5.7,False,False,True,False,False,False,False,1,0,0
1,2.0,False,0.4,5.9,False,False,True,False,False,True,True,1,0,0
0,1.0,False,7.2,6.8,False,False,False,False,False,True,False,1,0,0
0,1.0,False,8.4,7.6,True,False,False,False,False,True,True,1,0,1
0,1.0,False,13.8,6.7,False,False,True,False,False,True,True,1,1,0
0,2.0,False,20.2,8.8,False,True,False,False,False,False,False,1,0,0
1,1.0,False,6.4,8.6,True,False,False,False,False,False,True,1,0,0
0,2.0,True,7.9,7.8,False,False,True,False,True,False,True,1,0,0
1,2.0,True,7.8,6.7,False,False,True,False,False,True,True,1,0,0
1,2.0,False,11.0,7.1,False,False,True,False,False,True,True,1,0,1
0,1.0,True,10.8,7.4,True,False,False,False,False,True,True,1,0,0
1,1.0,False,9.67504285224546,6.6,False,False,True,False,False,True,True,1,0,0
1,2.0,True,8.6,6.6,False,True,False,False,False,False,True,1,0,0
0,1.0,False,10.4,7.8,False,True,False,False,True,False,True,1,0,0
1,2.0,False,10.228547945205472,7.7,False,False,True,False,False,True,False,1,0,1
1,1.0,True,11.8,7.9,False,False,False,True,False,True,True,1,0,0
1,2.0,True,4.6,7.5,False,False,True,False,False,True,True,1,0,0
1,1.0,False,8.6,7.6,False,True,False,False,False,True,True,1,0,0
0,2.0,False,13.4,6.5,False,True,False,False,False,False,True,1,0,0
0,1.0,True,1.9,7.1,False,False,False,False,False,True,False,1,0,0
1,2.0,False,6.6,9.5,False,False,False,False,False,True,True,1,0,0
0,2.0,False,0.0,7.0,False,True,False,False,False,True,True,2,0,0
0,1.0,False,8.5,6.1,True,False,False,False,False,False,True,1,0,0
1,1.0,True,15.8,5.4,False,True,False,False,False,True,True,1,0,0
0,1.0,False,17.2,7.4,False,False,False,True,False,True,True,1,0,0
1,1.0,False,10.5,7.9,False,False,True,False,False,True,True,1,1,0
0,2.0,False,10.228547945205472,7.0,True,False,False,False,False,True,True,1,0,0
1,1.0,True,9.638693467336676,8.6,False,True,False,False,False,True,False,1,0,0
0,2.0,False,16.8,9.5,False,True,False,False,True,False,True,1,0,0
1,2.0,False,8.7,8.3,True,False,False,False,False,True,True,1,0,0
0,1.0,False,2.6,6.8,False,False,True,False,False,True,True,1,0,0
1,1.0,True,6.6,4.8,False,False,True,False,False,True,False,2,1,0
0,1.0,False,9.67504285224546,7.7,False,False,True,False,False,True,True,1,0,0
0,1.0,False,14.3,7.214958863126406,False,True,False,False,False,True,True,1,0,0
0,2.0,False,19.8,7.0,False,False,False,True,False,True,True,1,0,0
